time,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_energy,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_volume,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_power,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_flow,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_supply_temperature,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_return_temperature,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_operation_hours
2024-01-01 05:05:00,264549984.0,5668000.0,11200.0,0.0577777773,70.8099975586,22.9799995422,64831.0
2024-01-01 05:06:00,264549984.0,5668000.0,11200.0,0.0577777773,70.8099975586,22.9799995422,64831.0
2024-01-01 05:07:00,264549984.0,5668000.0,11200.0,0.0577777773,70.8099975586,22.9799995422,64831.0
2024-01-01 05:08:00,264549984.0,5668000.0,10900.0,0.0558333322,70.8099975586,22.9799995422,64831.0
2024-01-01 05:09:00,264549984.0,5668000.0,11200.0,0.0577777773,70.8099975586,22.9799995422,64831.0
2024-01-01 05:10:00,264549984.0,5668000.0,11200.0,0.0577777773,70.8899993896,23.1499996185,64831.0
2024-01-01 05:11:00,264549984.0,5668000.0,11200.0,0.0577777773,70.8899993896,23.1499996185,64831.0
2024-01-01 05:12:00,264549984.0,5668100.0,11600.0,0.0599999987,70.9000015259,23.2099990845,64831.0
2024-01-01 05:13:00,264549984.0,5668100.0,11200.0,0.0577777773,70.9000015259,23.2099990845,64831.0
2024-01-01 05:14:00,264549984.0,5668100.0,11200.0,0.0577777773,70.9000015259,23.2099990845,64831.0
2024-01-01 05:15:00,264549984.0,5668100.0,11200.0,0.0577777773,70.9000015259,23.2099990845,64831.0
2024-01-01 05:16:00,264549984.0,5668100.0,11200.0,0.0577777773,70.9000015259,23.2099990845,64831.0
2024-01-01 05:17:00,264549984.0,5668100.0,11600.0,0.0599999987,70.9000015259,23.2099990845,64831.0
2024-01-01 05:18:00,264549984.0,5668100.0,11200.0,0.0577777773,70.9000015259,23.2099990845,64831.0
2024-01-01 05:19:00,264549984.0,5668100.0,10800.0,0.0558333322,70.9000015259,23.2099990845,64831.0
2024-01-01 05:20:00,264549984.0,5668100.0,11200.0,0.0577777773,70.8899993896,23.2999992371,64831.0
2024-01-01 05:21:00,264549984.0,5668100.0,10800.0,0.0558333322,70.8899993896,23.2999992371,64831.0
2024-01-01 05:22:00,264549984.0,5668100.0,11200.0,0.0577777773,70.8899993896,23.2999992371,64831.0
2024-01-01 05:23:00,264549984.0,5668100.0,10800.0,0.0558333322,70.8899993896,23.2999992371,64831.0
2024-01-01 05:24:00,264549984.0,5668100.0,11200.0,0.0577777773,70.8899993896,23.2999992371,64831.0
2024-01-01 05:25:00,264549984.0,5668100.0,11200.0,0.0577777773,70.8899993896,23.2999992371,64831.0
2024-01-01 05:26:00,264549984.0,5668100.0,10800.0,0.0558333322,70.8899993896,23.2999992371,64831.0
2024-01-01 05:27:00,264549984.0,5668100.0,10800.0,0.0558333322,70.8899993896,23.2999992371,64831.0
2024-01-01 05:28:00,264549984.0,5668100.0,10800.0,0.0558333322,70.8899993896,23.2999992371,64831.0
2024-01-01 05:29:00,264549984.0,5668100.0,10800.0,0.0558333322,70.8899993896,23.2999992371,64831.0
2024-01-01 05:30:00,264549984.0,5668100.0,10500.0,0.0538888872,70.8600006104,23.0200004578,64831.0
2024-01-01 05:31:00,264549984.0,5668100.0,10500.0,0.0538888872,70.8600006104,23.0200004578,64831.0
2024-01-01 05:32:00,264549984.0,5668100.0,10500.0,0.0538888872,70.8600006104,23.0200004578,64831.0
2024-01-01 05:33:00,264549984.0,5668100.0,10100.0,0.0519444458,70.8600006104,23.0200004578,64831.0
2024-01-01 05:34:00,264549984.0,5668100.0,10500.0,0.0538888872,70.8600006104,23.0200004578,64831.0
2024-01-01 05:35:00,264549984.0,5668100.0,10900.0,0.0558333322,70.8600006104,23.0200004578,64831.0
2024-01-01 05:36:00,264549984.0,5668100.0,11200.0,0.0577777773,70.8600006104,23.0200004578,64832.0
